"date","temp","pressure","humidity"
"19.10.2019 14:00","-3.6","773.9","59"
"19.10.2019 11:00","-4.3","773.5","62"
"19.10.2019 08:00","-5.3","772.0","73"
"19.10.2019 05:00","-3.7","769.9","78"
"19.10.2019 02:00","-3.1","768.7","78"
"18.10.2019 23:00","-1.8","767.5","85"
"18.10.2019 20:00","-0.7","766.5","86"
"18.10.2019 17:00","0.1","765.3","88"
"18.10.2019 14:00","0.9","764.4","86"
"18.10.2019 11:00","0.5","763.1","92"
"18.10.2019 08:00","0.2","761.5","93"
"18.10.2019 05:00","-0.1","761.2","93"
"18.10.2019 02:00","-0.2","762.4","93"
"17.10.2019 23:00","-0.2","765.1","91"
"17.10.2019 20:00","0.5","767.5","83"
"17.10.2019 17:00","2.6","768.4","62"
"17.10.2019 14:00","3.4","768.6","62"
"17.10.2019 11:00","2.4","768.7","74"
"17.10.2019 08:00","1.0","768.3","77"
"17.10.2019 05:00","1.3","767.2","76"
"17.10.2019 02:00","0.9","766.3","75"
"16.10.2019 23:00","1.7","765.0","75"
"16.10.2019 20:00","2.5","763.8","77"
"16.10.2019 17:00","2.8","762.0","83"
"16.10.2019 14:00","3.0","760.0","82"
"16.10.2019 11:00","2.7","758.5","79"
"16.10.2019 08:00","2.5","757.3","80"
"16.10.2019 05:00","2.2","756.6","77"
"16.10.2019 02:00","2.7","755.7","80"
"15.10.2019 23:00","4.7","754.6","76"
"15.10.2019 20:00","5.7","754.0","73"
"15.10.2019 17:00","6.8","754.0","66"
"15.10.2019 14:00","6.9","754.2","68"
"15.10.2019 11:00","5.8","754.9","71"
"15.10.2019 08:00","5.2","754.5","75"
"15.10.2019 05:00","5.5","753.9","80"
"15.10.2019 02:00","5.9","753.0","77"
"14.10.2019 23:00","5.8","752.2","82"
"14.10.2019 20:00","6.4","751.6","76"
"14.10.2019 17:00","7.5","750.5","75"
"14.10.2019 14:00","8.0","749.8","74"
"14.10.2019 11:00","7.6","749.1","79"
"14.10.2019 08:00","6.3","749.1","87"
"14.10.2019 05:00","6.3","749.7","85"
"14.10.2019 02:00","5.9","750.4","89"
"13.10.2019 23:00","6.0","751.9","87"
"13.10.2019 20:00","6.6","754.0","84"
"13.10.2019 17:00","7.5","756.4","72"
"13.10.2019 14:00","7.6","758.0","74"
"13.10.2019 11:00","6.6","759.8","84"
"13.10.2019 08:00","5.6","761.5","90"
"13.10.2019 05:00","5.7","762.7","88"
"13.10.2019 02:00","5.9","763.5","87"
"12.10.2019 23:00","6.1","764.1","89"
"12.10.2019 20:00","6.2","764.5","88"
"12.10.2019 17:00","6.8","764.1","87"
"12.10.2019 14:00","8.9","763.3","70"
"12.10.2019 11:00","8.6","763.0","59"
"12.10.2019 08:00","6.2","763.1","68"
"12.10.2019 05:00","5.8","763.0","73"
"12.10.2019 02:00","5.4","763.4","79"
"11.10.2019 23:00","5.6","764.3","77"
"11.10.2019 20:00","5.5","765.1","84"
"11.10.2019 17:00","7.4","765.3","66"
"11.10.2019 14:00","6.9","766.3","60"
"11.10.2019 11:00","2.4","767.7","74"
"11.10.2019 08:00","-1.4","768.1","87"
"11.10.2019 05:00","-1.5","767.8","86"
"11.10.2019 02:00","-0.3","767.3","79"
"10.10.2019 23:00","1.3","766.4","71"
"10.10.2019 20:00","4.0","765.4","62"
"10.10.2019 17:00","5.0","764.1","56"
"10.10.2019 14:00","6.2","762.7","63"
"10.10.2019 11:00","4.1","761.8","77"
"10.10.2019 08:00","3.8","760.7","83"
"10.10.2019 05:00","4.5","759.8","88"
"10.10.2019 02:00","5.7","759.6","77"
"09.10.2019 23:00","6.3","759.9","74"
"09.10.2019 20:00","7.3","760.4","66"
"09.10.2019 17:00","9.7","760.3","64"
"09.10.2019 14:00","10.1","760.4","62"
"09.10.2019 11:00","7.9","761.7","68"
"09.10.2019 08:00","5.7","763.3","75"
"09.10.2019 05:00","6.4","764.8","74"
"09.10.2019 02:00","7.9","765.9","69"
"08.10.2019 23:00","9.4","766.0","64"
"08.10.2019 20:00","12.1","765.7","60"
"08.10.2019 17:00","17.4","764.2","37"
"08.10.2019 14:00","16.2","763.9","40"
"08.10.2019 11:00","13.0","763.3","42"
"08.10.2019 08:00","7.4","763.0","60"
"08.10.2019 05:00","8.5","762.5","58"
"08.10.2019 02:00","9.6","762.6","55"
"07.10.2019 23:00","12.0","762.8","45"
"07.10.2019 20:00","14.2","762.6","37"
"07.10.2019 17:00","18.7","762.6","25"
"07.10.2019 14:00","19.1","762.9","25"
"07.10.2019 11:00","12.1","763.9","46"
"07.10.2019 08:00","2.5","764.7","77"
"07.10.2019 05:00","4.0","764.4","73"
"07.10.2019 02:00","6.6","763.9","60"
"06.10.2019 23:00","9.7","763.8","46"
"06.10.2019 20:00","14.7","763.3","29"
"06.10.2019 17:00","20.0","762.3","20"
"06.10.2019 14:00","18.1","762.8","23"
"06.10.2019 11:00","13.9","763.3","29"
"06.10.2019 08:00","11.2","762.7","30"
"06.10.2019 05:00","11.2","762.2","31"
"06.10.2019 02:00","12.2","762.3","28"
"05.10.2019 23:00","13.9","762.3","31"
"05.10.2019 20:00","16.0","761.8","37"
"05.10.2019 17:00","20.5","762.3","26"
"05.10.2019 14:00","20.9","762.8","28"
"05.10.2019 11:00","17.3","764.1","37"
"05.10.2019 08:00","11.4","764.3","52"
"05.10.2019 05:00","11.1","764.2","54"
"05.10.2019 02:00","12.1","764.0","50"
"04.10.2019 23:00","14.1","763.8","49"
"04.10.2019 20:00","15.7","763.7","48"
"04.10.2019 17:00","18.8","763.8","42"
"04.10.2019 14:00","17.5","764.5","53"
"04.10.2019 11:00","14.9","765.3","69"
"04.10.2019 08:00","10.5","765.5","85"
"04.10.2019 05:00","10.7","765.2","88"
"04.10.2019 02:00","9.3","764.9","90"
"03.10.2019 23:00","9.7","764.5","87"
"03.10.2019 20:00","11.0","763.5","85"
"03.10.2019 17:00","12.0","761.8","74"
"03.10.2019 14:00","12.9","760.0","62"
"03.10.2019 11:00","12.0","760.3","58"
"03.10.2019 08:00","10.5","761.2","58"
"03.10.2019 05:00","11.1","761.6","48"
"03.10.2019 02:00","11.7","762.1","48"
"02.10.2019 23:00","12.2","762.6","46"
"02.10.2019 20:00","12.9","762.3","42"
"02.10.2019 17:00","14.8","762.1","40"
"02.10.2019 14:00","14.1","762.1","44"
"02.10.2019 11:00","11.7","762.3","43"
"02.10.2019 08:00","8.4","762.7","51"
"02.10.2019 05:00","8.7","763.2","51"
"02.10.2019 02:00","8.7","763.4","53"
"01.10.2019 23:00","8.0","763.8","59"
"01.10.2019 20:00","10.7","763.3","49"
"01.10.2019 17:00","13.1","763.1","41"
"01.10.2019 14:00","12.0","763.6","46"
"01.10.2019 11:00","8.1","764.4","54"
"01.10.2019 08:00","1.6","765.3","75"
"01.10.2019 05:00","-0.1","765.6","79"
"01.10.2019 02:00","0.7","766.1","74"
"30.09.2019 23:00","1.5","766.5","71"
"30.09.2019 20:00","3.0","766.9","63"
"30.09.2019 17:00","5.2","766.9","55"
"30.09.2019 14:00","5.7","766.6","54"
"30.09.2019 11:00","5.3","766.5","52"
"30.09.2019 08:00","2.8","766.0","72"
"30.09.2019 05:00","3.4","764.7","70"
"30.09.2019 02:00","4.2","763.8","68"
"29.09.2019 23:00","4.1","762.9","65"
"29.09.2019 20:00","3.9","762.6","68"
"29.09.2019 17:00","4.1","762.3","63"
"29.09.2019 14:00","4.2","761.8","58"
"29.09.2019 11:00","3.2","761.6","63"
"29.09.2019 08:00","-0.1","761.3","83"
"29.09.2019 05:00","0.3","760.5","84"
"29.09.2019 02:00","-0.2","759.5","85"
"28.09.2019 23:00","0.0","758.5","85"
"28.09.2019 20:00","1.3","757.3","84"
"28.09.2019 17:00","2.8","755.5","77"
"28.09.2019 14:00","2.2","754.9","74"
"28.09.2019 11:00","1.6","754.2","89"
"28.09.2019 08:00","1.7","754.1","77"
"28.09.2019 05:00","1.9","754.5","84"
"28.09.2019 02:00","1.9","754.6","87"
"27.09.2019 23:00","2.2","755.1","86"
"27.09.2019 20:00","3.3","755.5","74"
"27.09.2019 17:00","4.9","755.7","61"
"27.09.2019 14:00","4.1","756.2","66"
"27.09.2019 11:00","3.2","756.4","73"
"27.09.2019 08:00","1.8","757.2","77"
"27.09.2019 05:00","1.8","757.2","77"
"27.09.2019 02:00","1.4","758.5","85"
"26.09.2019 23:00","1.6","759.4","82"
"26.09.2019 20:00","3.4","760.0","72"
"26.09.2019 17:00","5.8","760.1","55"
"26.09.2019 14:00","5.7","760.7","54"
"26.09.2019 11:00","3.9","761.5","66"
"26.09.2019 08:00","2.3","761.1","80"
"26.09.2019 05:00","2.2","760.9","83"
"26.09.2019 02:00","2.2","760.8","81"
"25.09.2019 23:00","1.5","761.1","83"
"25.09.2019 20:00","2.0","760.9","77"
"25.09.2019 17:00","5.5","760.5","64"
"25.09.2019 14:00","4.7","760.4","62"
"25.09.2019 11:00","2.2","760.1","70"
"25.09.2019 08:00","0.1","760.1","81"
"25.09.2019 05:00","0.5","759.3","79"
"25.09.2019 02:00","1.0","758.4","84"
"24.09.2019 23:00","1.3","757.9","87"
"24.09.2019 20:00","1.9","757.5","86"
"24.09.2019 17:00","4.5","756.7","71"
"24.09.2019 14:00","5.4","756.4","59"
"24.09.2019 11:00","4.5","755.8","72"
"24.09.2019 08:00","1.5","754.5","87"
"24.09.2019 05:00","0.8","752.6","89"
"24.09.2019 02:00","1.2","750.1","87"
"23.09.2019 23:00","2.4","747.2","88"
"23.09.2019 20:00","2.4","744.4","89"
"23.09.2019 17:00","2.2","742.7","90"
"23.09.2019 14:00","1.8","742.9","90"
"23.09.2019 11:00","2.1","745.3","89"
"23.09.2019 08:00","0.9","747.8","90"
"23.09.2019 05:00","-0.5","749.8","90"
"23.09.2019 02:00","-0.1","750.7","86"
"22.09.2019 23:00","1.7","750.3","83"
"22.09.2019 20:00","3.6","749.7","71"
"22.09.2019 17:00","5.6","748.9","64"
"22.09.2019 14:00","4.6","747.8","79"
"22.09.2019 11:00","5.1","747.2","87"
"22.09.2019 08:00","5.4","747.7","90"
"22.09.2019 05:00","5.6","749.3","91"
"22.09.2019 02:00","5.9","752.3","89"
"21.09.2019 23:00","6.7","754.6","86"
"21.09.2019 20:00","8.4","756.0","76"
"21.09.2019 17:00","9.8","757.5","67"
"21.09.2019 14:00","10.5","759.1","59"
"21.09.2019 11:00","9.0","760.7","68"
"21.09.2019 08:00","4.6","761.5","88"
"21.09.2019 05:00","4.7","761.5","88"
"21.09.2019 02:00","5.8","761.2","80"
"20.09.2019 23:00","6.6","760.8","75"
"20.09.2019 20:00","7.3","759.8","64"
"20.09.2019 17:00","9.6","758.5","54"
"20.09.2019 14:00","8.4","757.4","61"
"20.09.2019 11:00","7.1","756.1","74"
"20.09.2019 08:00","7.1","753.6","81"
"20.09.2019 05:00","7.3","751.9","80"
"20.09.2019 02:00","7.3","749.8","83"
"19.09.2019 23:00","5.7","747.4","87"
"19.09.2019 20:00","6.9","741.7","87"
"19.09.2019 17:00","6.8","740.8","86"
"19.09.2019 14:00","7.6","741.1","90"
"19.09.2019 11:00","8.1","746.2","89"
"19.09.2019 08:00","7.5","749.5","88"
"19.09.2019 05:00","7.9","751.0","89"
"19.09.2019 02:00","8.8","751.4","83"
"18.09.2019 23:00","9.0","751.5","82"
"18.09.2019 20:00","10.4","751.0","80"
"18.09.2019 17:00","12.9","750.4","66"
"18.09.2019 14:00","12.5","750.5","77"
"18.09.2019 11:00","13.9","750.2","63"
"18.09.2019 08:00","9.9","750.6","80"
"18.09.2019 05:00","9.5","750.4","85"
"18.09.2019 02:00","10.5","750.7","70"
"17.09.2019 23:00","10.3","751.2","71"
"17.09.2019 20:00","11.2","751.4","72"
"17.09.2019 17:00","13.1","751.1","62"
"17.09.2019 14:00","11.8","750.4","70"
"17.09.2019 11:00","10.8","749.5","79"
"17.09.2019 08:00","9.1","749.1","85"
"17.09.2019 05:00","7.9","749.5","88"
"17.09.2019 02:00","8.5","750.9","81"
"16.09.2019 23:00","8.5","752.7","74"
"16.09.2019 20:00","9.9","753.4","67"
"16.09.2019 17:00","12.7","753.4","49"
"16.09.2019 14:00","13.2","754.0","59"
"16.09.2019 11:00","10.5","755.1","78"
"16.09.2019 08:00","10.1","755.1","81"
"16.09.2019 05:00","10.5","755.8","82"
"16.09.2019 02:00","13.4","755.5","65"
"15.09.2019 23:00","13.8","756.4","72"
"15.09.2019 20:00","17.9","755.9","42"
"15.09.2019 17:00","22.0","755.4","30"
"15.09.2019 14:00","22.9","756.1","29"
"15.09.2019 11:00","19.5","757.4","45"
"15.09.2019 08:00","12.7","758.8","66"
"15.09.2019 05:00","12.8","759.5","67"
"15.09.2019 02:00","14.2","760.1","66"
"14.09.2019 23:00","15.8","760.6","63"
"14.09.2019 20:00","17.3","761.1","55"
"14.09.2019 17:00","22.4","760.6","39"
"14.09.2019 14:00","22.8","761.2","38"
"14.09.2019 11:00","18.8","762.0","55"
"14.09.2019 08:00","13.6","762.7","75"
"14.09.2019 05:00","12.9","763.3","80"
"14.09.2019 02:00","13.9","763.7","77"
"13.09.2019 23:00","14.3","764.3","77"
"13.09.2019 20:00","16.4","764.3","61"
"13.09.2019 17:00","19.6","764.3","55"
"13.09.2019 14:00","21.8","764.9","48"
"13.09.2019 11:00","18.3","765.8","60"
"13.09.2019 08:00","12.8","766.9","78"
"13.09.2019 05:00","12.4","767.5","80"
"13.09.2019 02:00","13.8","767.8","76"
"12.09.2019 23:00","15.5","768.2","74"
"12.09.2019 20:00","17.4","768.1","66"
"12.09.2019 17:00","19.4","767.9","57"
"12.09.2019 14:00","19.8","768.3","52"
"12.09.2019 11:00","16.3","769.3","63"
"12.09.2019 08:00","11.3","770.5","77"
"12.09.2019 05:00","10.5","771.3","79"
"12.09.2019 02:00","10.8","772.0","80"
"11.09.2019 23:00","12.7","772.5","76"
"11.09.2019 20:00","14.9","772.8","66"
"11.09.2019 17:00","16.0","773.0","60"
"11.09.2019 14:00","16.6","773.1","57"
"11.09.2019 11:00","12.7","773.7","68"
"11.09.2019 08:00","9.2","773.3","77"
"11.09.2019 05:00","8.4","772.3","78"
"11.09.2019 02:00","10.2","771.3","72"
"10.09.2019 23:00","11.4","771.1","68"
"10.09.2019 20:00","13.9","770.5","66"
"10.09.2019 17:00","17.4","769.9","49"
"10.09.2019 14:00","17.1","770.5","49"
"10.09.2019 11:00","12.9","771.5","69"
"10.09.2019 08:00","8.4","771.9","86"
"10.09.2019 05:00","8.6","771.1","85"
"10.09.2019 02:00","10.8","770.6","88"
"09.09.2019 23:00","12.4","770.0","89"
"09.09.2019 20:00","13.5","769.3","82"
"09.09.2019 17:00","16.0","768.6","73"
"09.09.2019 14:00","17.0","768.7","57"
"09.09.2019 11:00","15.7","769.3","65"
"09.09.2019 08:00","10.4","769.5","82"
"09.09.2019 05:00","9.5","769.3","86"
"09.09.2019 02:00","10.6","768.9","81"
"08.09.2019 23:00","11.8","768.8","73"
"08.09.2019 20:00","14.1","768.1","65"
"08.09.2019 17:00","17.4","767.2","49"
"08.09.2019 14:00","16.5","767.3","54"
"08.09.2019 11:00","13.9","767.9","66"
"08.09.2019 08:00","11.1","768.0","80"
"08.09.2019 05:00","10.8","767.8","85"
"08.09.2019 02:00","11.3","768.1","83"
"07.09.2019 23:00","12.6","768.1","77"
"07.09.2019 20:00","14.0","767.6","64"
"07.09.2019 17:00","16.0","767.3","50"
"07.09.2019 14:00","17.2","767.4","48"
"07.09.2019 11:00","15.0","767.9","67"
"07.09.2019 08:00","10.3","768.4","90"
"07.09.2019 05:00","9.9","767.8","90"
"07.09.2019 02:00","11.1","767.8","82"
"06.09.2019 23:00","11.9","768.1","79"
"06.09.2019 20:00","13.2","767.7","71"
"06.09.2019 17:00","13.6","767.5","67"
"06.09.2019 14:00","14.8","767.8","65"
"06.09.2019 11:00","10.5","768.2","92"
"06.09.2019 08:00","7.4","767.8","92"
"06.09.2019 05:00","6.5","766.9","91"
"06.09.2019 02:00","8.0","765.9","90"
"05.09.2019 23:00","9.4","765.1","87"
"05.09.2019 20:00","10.9","764.2","77"
"05.09.2019 17:00","12.5","762.8","69"
"05.09.2019 14:00","10.9","762.7","86"
"05.09.2019 11:00","10.8","762.3","85"
"05.09.2019 08:00","10.3","761.9","88"
"05.09.2019 05:00","10.4","761.6","91"
"05.09.2019 02:00","10.0","761.9","91"
"04.09.2019 23:00","10.8","762.5","88"
"04.09.2019 20:00","12.9","762.7","70"
"04.09.2019 17:00","15.0","762.4","52"
"04.09.2019 14:00","15.2","763.2","54"
"04.09.2019 11:00","10.1","764.5","83"
"04.09.2019 08:00","8.0","764.1","90"
"04.09.2019 05:00","8.2","763.3","90"
"04.09.2019 02:00","8.6","762.6","90"
"03.09.2019 23:00","10.1","762.0","87"
"03.09.2019 20:00","10.5","761.0","86"
"03.09.2019 17:00","10.8","759.7","86"
"03.09.2019 14:00","11.9","758.4","82"
"03.09.2019 11:00","11.6","757.6","81"
"03.09.2019 08:00","9.2","757.0","90"
"03.09.2019 05:00","8.8","756.0","89"
"03.09.2019 02:00","8.8","755.7","90"
"02.09.2019 23:00","9.0","755.8","90"
"02.09.2019 20:00","9.4","755.9","90"
"02.09.2019 17:00","10.4","755.8","85"
"02.09.2019 14:00","11.3","755.7","83"
"02.09.2019 11:00","8.7","755.9","90"
"02.09.2019 08:00","7.0","755.8","90"
"02.09.2019 05:00","6.8","755.8","85"
"02.09.2019 02:00","6.3","756.1","85"
"01.09.2019 23:00","7.3","756.6","80"
"01.09.2019 20:00","7.9","757.0","76"
"01.09.2019 17:00","8.9","756.7","74"
"01.09.2019 14:00","8.7","756.5","79"
"01.09.2019 11:00","9.4","756.4","73"
"01.09.2019 08:00","7.0","756.8","83"
"01.09.2019 05:00","6.6","756.9","86"
"01.09.2019 02:00","6.7","756.9","85"
"31.08.2019 23:00","7.0","757.1","87"
"31.08.2019 20:00","7.7","757.3","84"
"31.08.2019 17:00","9.5","756.6","64"
"31.08.2019 14:00","8.7","756.5","60"
"31.08.2019 11:00","8.3","756.1","66"
"31.08.2019 08:00","6.9","756.4","78"
"31.08.2019 05:00","7.0","756.1","81"
"31.08.2019 02:00","7.7","756.4","76"
"30.08.2019 23:00","8.9","756.5","59"
"30.08.2019 20:00","10.0","756.7","55"
"30.08.2019 17:00","11.4","755.8","55"
"30.08.2019 14:00","10.8","755.8","63"
"30.08.2019 11:00","9.8","756.1","66"
"30.08.2019 08:00","9.6","756.0","83"
"30.08.2019 05:00","10.4","755.3","87"
"30.08.2019 02:00","11.2","755.5","88"
"29.08.2019 23:00","10.7","755.6","88"
"29.08.2019 20:00","12.7","755.7","84"
"29.08.2019 17:00","14.2","755.3","77"
"29.08.2019 14:00","13.9","755.3","77"
"29.08.2019 11:00","11.7","755.7","89"
"29.08.2019 08:00","10.7","755.6","91"
"29.08.2019 05:00","10.6","755.2","91"
"29.08.2019 02:00","10.5","755.6","91"
"28.08.2019 23:00","10.7","756.3","90"
"28.08.2019 20:00","11.7","756.4","91"
"28.08.2019 17:00","14.3","755.4","73"
"28.08.2019 14:00","12.8","755.5","83"
"28.08.2019 11:00","11.0","755.4","91"
"28.08.2019 08:00","9.1","755.3","90"
"28.08.2019 05:00","9.0","755.5","89"
"28.08.2019 02:00","9.5","756.4","84"
"27.08.2019 23:00","10.1","757.2","75"
"27.08.2019 20:00","11.6","758.1","67"
"27.08.2019 17:00","13.4","758.5","57"
"27.08.2019 14:00","11.7","759.5","60"
"27.08.2019 11:00","9.2","760.7","67"
"27.08.2019 08:00","7.1","761.5","72"
"27.08.2019 05:00","6.7","761.7","80"
"27.08.2019 02:00","7.4","761.7","83"
"26.08.2019 23:00","7.6","761.8","87"
"26.08.2019 20:00","8.4","761.1","89"
"26.08.2019 17:00","9.9","760.0","80"
"26.08.2019 14:00","11.2","758.5","79"
"26.08.2019 11:00","12.2","757.6","76"
"26.08.2019 08:00","11.8","757.0","87"
"26.08.2019 05:00","11.3","757.2","88"
"26.08.2019 02:00","11.8","757.2","89"
"25.08.2019 23:00","12.9","757.9","88"
"25.08.2019 20:00","15.5","758.2","72"
"25.08.2019 17:00","19.8","758.5","49"
"25.08.2019 14:00","17.9","760.3","55"
"25.08.2019 11:00","17.8","761.3","55"
"25.08.2019 08:00","12.0","763.0","78"
"25.08.2019 05:00","10.0","763.9","87"
"25.08.2019 02:00","12.1","764.5","80"
"24.08.2019 23:00","14.6","765.0","67"
"24.08.2019 20:00","17.3","764.7","55"
"24.08.2019 17:00","19.9","764.4","41"
"24.08.2019 14:00","18.2","764.6","51"
"24.08.2019 11:00","15.9","765.3","64"
"24.08.2019 08:00","12.2","765.4","78"
"24.08.2019 05:00","11.7","764.8","81"
"24.08.2019 02:00","13.4","764.1","78"
"23.08.2019 23:00","15.7","763.6","74"
"23.08.2019 20:00","18.5","762.3","79"
"23.08.2019 17:00","19.0","762.0","86"
"23.08.2019 14:00","24.4","761.5","50"
"23.08.2019 11:00","22.7","762.6","57"
"23.08.2019 08:00","17.2","763.9","71"
"23.08.2019 05:00","14.4","764.7","83"
"23.08.2019 02:00","15.0","765.4","82"
"22.08.2019 23:00","17.3","765.1","71"
"22.08.2019 20:00","21.0","764.8","49"
"22.08.2019 17:00","23.5","764.9","40"
"22.08.2019 14:00","21.6","765.7","41"
"22.08.2019 11:00","19.0","766.5","56"
"22.08.2019 08:00","13.4","767.1","81"
"22.08.2019 05:00","11.0","767.1","88"
"22.08.2019 02:00","12.7","766.9","87"
"21.08.2019 23:00","15.0","767.1","73"
"21.08.2019 20:00","16.7","766.2","60"
"21.08.2019 17:00","21.1","765.4","43"
"21.08.2019 14:00","20.7","765.3","46"
"21.08.2019 11:00","18.8","765.1","64"
"21.08.2019 08:00","14.6","764.7","87"
"21.08.2019 05:00","15.2","763.6","90"
"21.08.2019 02:00","15.9","762.7","91"
"20.08.2019 23:00","17.8","763.0","88"
"20.08.2019 20:00","19.2","763.0","83"
"20.08.2019 17:00","21.1","763.0","74"
"20.08.2019 14:00","21.3","763.7","72"
"20.08.2019 11:00","17.3","765.0","87"
"20.08.2019 08:00","14.7","767.6","91"
"20.08.2019 05:00","14.8","768.0","90"
"20.08.2019 02:00","15.4","768.7","90"
"19.08.2019 23:00","16.0","769.4","89"
"19.08.2019 20:00","16.3","769.6","86"
"19.08.2019 17:00","18.0","769.8","79"
"19.08.2019 14:00","19.0","770.0","67"
"19.08.2019 11:00","16.9","770.5","76"
"19.08.2019 08:00","15.7","769.9","81"
"19.08.2019 05:00","15.3","769.4","85"
"19.08.2019 02:00","16.1","768.2","87"
"18.08.2019 23:00","17.2","767.9","87"
"18.08.2019 20:00","20.1","766.3","79"
"18.08.2019 17:00","23.6","765.0","68"
"18.08.2019 14:00","23.8","764.5","67"
"18.08.2019 11:00","19.7","764.4","82"
"18.08.2019 08:00","20.0","763.7","77"
"18.08.2019 05:00","18.1","763.4","84"
"18.08.2019 02:00","20.1","763.1","74"
"17.08.2019 23:00","22.8","762.7","62"
"17.08.2019 20:00","25.4","762.3","50"
"17.08.2019 17:00","28.8","761.9","40"
"17.08.2019 14:00","26.5","762.5","52"
"17.08.2019 11:00","25.0","762.5","58"
"17.08.2019 08:00","19.4","762.9","76"
"17.08.2019 05:00","17.0","763.1","85"
"17.08.2019 02:00","17.3","762.3","85"
"16.08.2019 23:00","19.8","762.3","73"
"16.08.2019 20:00","22.8","761.5","57"
"16.08.2019 17:00","26.0","761.0","46"
"16.08.2019 14:00","24.3","761.7","51"
"16.08.2019 11:00","20.3","762.7","61"
"16.08.2019 08:00","14.7","763.6","86"
"16.08.2019 05:00","14.3","763.0","90"
"16.08.2019 02:00","16.1","762.6","85"
"15.08.2019 23:00","18.4","761.9","69"
"15.08.2019 20:00","21.8","760.7","49"
"15.08.2019 17:00","24.6","760.3","41"
"15.08.2019 14:00","22.4","760.8","51"
"15.08.2019 11:00","19.6","761.1","72"
"15.08.2019 08:00","14.8","761.1","91"
"15.08.2019 05:00","14.6","760.2","90"
"15.08.2019 02:00","15.3","759.9","89"
"14.08.2019 23:00","17.1","759.5","83"
"14.08.2019 20:00","19.4","758.6","73"
"14.08.2019 17:00","21.0","757.7","65"
"14.08.2019 14:00","21.9","757.2","56"
"14.08.2019 11:00","17.6","757.6","72"
"14.08.2019 08:00","16.0","757.3","81"
"14.08.2019 05:00","16.4","756.1","82"
"14.08.2019 02:00","17.1","755.1","85"
"13.08.2019 23:00","19.2","754.6","83"
"13.08.2019 20:00","20.1","753.5","79"
"13.08.2019 17:00","22.2","752.2","63"
"13.08.2019 14:00","19.8","751.7","74"
"13.08.2019 11:00","17.3","751.9","84"
"13.08.2019 08:00","15.9","751.6","88"
"13.08.2019 05:00","17.6","750.3","72"
"13.08.2019 02:00","18.2","749.5","71"
"12.08.2019 23:00","20.0","749.5","75"
"12.08.2019 20:00","21.0","749.6","67"
"12.08.2019 17:00","21.6","750.4","64"
"12.08.2019 14:00","22.0","750.2","54"
"12.08.2019 11:00","20.5","750.7","59"
"12.08.2019 08:00","18.2","750.8","72"
"12.08.2019 05:00","17.8","750.6","69"
"12.08.2019 02:00","19.0","750.3","61"
"11.08.2019 23:00","21.9","750.4","44"
"11.08.2019 20:00","24.1","751.1","35"
"11.08.2019 17:00","29.6","750.6","24"
"11.08.2019 14:00","28.0","751.4","35"
"11.08.2019 11:00","25.2","752.5","44"
"11.08.2019 08:00","17.9","754.3","75"
"11.08.2019 05:00","15.4","755.5","87"
"11.08.2019 02:00","17.3","756.3","79"
"10.08.2019 23:00","18.8","756.1","73"
"10.08.2019 20:00","21.9","755.2","51"
"10.08.2019 17:00","25.0","754.3","40"
"10.08.2019 14:00","23.4","754.2","57"
"10.08.2019 11:00","20.0","754.3","73"
"10.08.2019 08:00","13.0","754.3","89"
"10.08.2019 05:00","11.7","755.7","87"
"10.08.2019 02:00","13.3","757.0","73"
"09.08.2019 23:00","14.0","758.2","66"
"09.08.2019 20:00","16.2","758.7","51"
"09.08.2019 17:00","17.5","758.9","48"
"09.08.2019 14:00","15.8","759.4","56"
"09.08.2019 11:00","15.9","759.0","60"
"09.08.2019 08:00","12.1","758.9","79"
"09.08.2019 05:00","11.3","758.2","81"
"09.08.2019 02:00","11.8","757.3","81"
"08.08.2019 23:00","12.3","756.7","77"
"08.08.2019 20:00","13.0","756.2","73"
"08.08.2019 17:00","14.2","755.7","66"
"08.08.2019 14:00","12.8","755.3","72"
"08.08.2019 11:00","12.6","754.9","68"
"08.08.2019 08:00","11.0","755.2","71"
"08.08.2019 05:00","10.5","755.0","79"
"08.08.2019 02:00","10.2","754.7","81"
"07.08.2019 23:00","11.8","754.7","72"
"07.08.2019 20:00","13.9","754.2","62"
"07.08.2019 17:00","13.9","754.0","67"
"07.08.2019 14:00","11.7","753.7","83"
"07.08.2019 11:00","13.5","753.0","65"
"07.08.2019 08:00","11.5","752.0","72"
"07.08.2019 05:00","10.3","751.1","76"
"07.08.2019 02:00","11.4","750.2","72"
"06.08.2019 23:00","10.4","751.2","73"
"06.08.2019 20:00","12.4","751.0","67"
"06.08.2019 17:00","15.2","750.4","53"
"06.08.2019 14:00","14.5","749.8","64"
"06.08.2019 11:00","18.8","747.0","55"
"06.08.2019 08:00","16.6","746.2","86"
"06.08.2019 05:00","13.6","747.8","88"
"06.08.2019 02:00","17.9","749.1","58"
"05.08.2019 23:00","17.8","751.1","64"
"05.08.2019 20:00","19.7","752.7","59"
"05.08.2019 17:00","20.9","753.5","50"
"05.08.2019 14:00","22.5","753.6","38"
"05.08.2019 11:00","19.8","754.3","53"
"05.08.2019 08:00","14.1","755.0","76"
"05.08.2019 05:00","10.9","754.9","88"
"05.08.2019 02:00","11.4","754.8","83"
"04.08.2019 23:00","12.9","754.4","75"
"04.08.2019 20:00","15.5","753.2","65"
